Index,attendance_date,organisation_code,nhs_region,organisation_name,total_ae_attendances,attendances_over_4hrs,patients_who_have_waited_4_to_12hrs_from_dta_to_admission,patients_who_have_waited_over_12hrs_from_dta_to_admission,total_emergency_admissions
161,01/04/2019,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12631,1084,142,0,5266
162,01/04/2019,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7592,2223,986,3,3889
163,01/04/2019,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,15330,2388,422,0,2890
164,01/04/2019,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6076,840,14,0,2868
165,01/04/2019,RJE,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,23062,4490,765,0,8896
166,01/04/2019,NDA57,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASLEMERE MINOR INJURIES UNIT,534,2,0,0,0
167,01/04/2019,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,10008,194,0,0,4
168,01/04/2019,DT301,NHS ENGLAND EAST OF ENGLAND (EAST),HERTS URGENT CARE (ASCOTS LANE),1980,1,0,0,4
169,01/04/2019,RBV,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,485
170,01/04/2019,RRK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34451,10616,3725,1,15595
171,01/04/2019,RNS,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11084,2326,891,0,3349
172,01/04/2019,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,14931,1868,409,0,3698
173,01/04/2019,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,18125,2614,940,0,5252
174,01/04/2019,RWW,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,9539,1926,1018,0,3006
175,01/04/2019,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15681,1326,434,0,4730
176,01/04/2019,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,27410,1529,28,1,4512
177,01/04/2019,RDE,NHS ENGLAND EAST OF ENGLAND (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,22212,2364,339,1,6630
178,01/04/2019,RHW,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ROYAL BERKSHIRE NHS FOUNDATION TRUST,11936,1034,138,0,3443
179,01/04/2019,RQ6,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,19482,2897,731,4,3583
180,01/04/2019,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,42788,7047,1850,0,9866
181,01/04/2019,RWH,NHS ENGLAND EAST OF ENGLAND (EAST),EAST AND NORTH HERTFORDSHIRE NHS TRUST,13440,2615,217,0,3741
182,01/04/2019,RC1,NHS ENGLAND EAST OF ENGLAND (EAST),BEDFORD HOSPITAL NHS TRUST,7293,1334,78,0,2328
183,01/04/2019,R1F,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ISLE OF WIGHT NHS TRUST,5000,1166,586,2,1146
184,01/04/2019,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,20574,2907,987,0,6135
185,01/04/2019,RW6,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),PENNINE ACUTE HOSPITALS NHS TRUST,33902,6068,822,1,8430
186,01/04/2019,RWD,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,14341,4825,1575,0,5084
187,01/04/2019,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12514,2498,614,0,3470
188,01/04/2019,RVJ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NORTH BRISTOL NHS TRUST,7934,2402,666,0,4955
189,01/04/2019,RJC,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6785,417,28,0,2136
190,01/04/2019,RTX,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,10261,1567,191,17,3242
191,01/04/2019,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,18055,3525,811,24,4997
192,01/04/2019,RT2,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),PENNINE CARE NHS FOUNDATION TRUST,3798,0,0,0,0
193,01/04/2019,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,22
194,01/04/2019,RTG,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,28151,6192,459,2,7522
195,01/04/2019,RWJ,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),STOCKPORT NHS FOUNDATION TRUST,8490,2218,910,40,3270
196,01/04/2019,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12003,2719,187,3,2363
197,01/04/2019,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,25511,4249,733,8,5234
198,01/04/2019,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11871,3084,343,0,4714
199,01/04/2019,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,9611,2013,461,11,3102
200,01/04/2019,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,5904,821,74,0,2412
201,01/04/2019,R0A,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,34910,5312,868,0,8680
202,01/04/2019,RQW,NHS ENGLAND EAST OF ENGLAND (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9008,2736,501,10,2911
203,01/04/2019,RH5,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,8187,76,0,0,31
204,01/04/2019,RVV,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,19057,4359,959,0,6784
205,01/04/2019,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,5095,26,0,0,0
206,01/04/2019,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,8174,1643,141,0,3182
207,01/04/2019,RMC,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,10455,1646,352,2,2880
208,01/04/2019,RXN,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,13681,2711,781,21,4127
209,01/04/2019,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,11052,1385,251,0,2928
210,01/04/2019,RNL,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,10083,1494,446,0,3006
211,01/04/2019,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9077,1396,296,1,1527
212,01/04/2019,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,17961,2679,172,0,4299
213,01/04/2019,RXW,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,12244,3890,1425,15,4961
214,01/04/2019,RCX,NHS ENGLAND EAST OF ENGLAND (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5950,912,257,0,3035
215,01/04/2019,RA3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WESTON AREA HEALTH NHS TRUST,4240,865,0,5,1188
216,01/04/2019,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,19700,3158,699,0,2070
217,01/04/2019,ATQ02,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WALSALL URGENT CARE CENTRE (COMMUNITY SITE),1240,0,0,0,0
218,01/04/2019,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8726,352,25,0,3127
219,01/04/2019,RY2,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,7978,45,0,0,0
220,01/04/2019,RWE,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22059,5405,1049,0,8465
221,01/04/2019,NLO09,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,366,0,0,0,0
222,01/04/2019,NLO12,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM URGENT CARE CENTRE,418,0,0,0,0
223,01/04/2019,NLO10,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OADBY & WIGSTON URGENT CARE CENTRE,2437,0,0,0,0
224,01/04/2019,NLO11,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH URGENT CARE CENTRE,496,0,0,0,0
225,01/04/2019,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,24270,2817,396,12,4613
226,01/04/2019,RXL,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,18883,3284,1267,41,3310
227,01/04/2019,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,10268,784,141,0,1944
228,01/04/2019,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,15135,1432,329,0,4653
229,01/04/2019,RRF,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",12339,2305,197,0,2708
230,01/04/2019,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,23957,3767,1085,0,5401
231,01/04/2019,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,2224,0,0,0,0
232,01/04/2019,RXR,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),EAST LANCASHIRE HOSPITALS NHS TRUST,15929,3478,748,15,5065
233,01/04/2019,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,13474,1464,469,0,5307
234,01/04/2019,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,8843,909,16,0,1753
235,01/08/2019,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,3740,0,0,0,0
236,01/08/2019,NL7,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),5568,0,0,0,0
237,01/08/2019,NR3,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,5274,9,0,0,0
238,01/08/2019,NLO01,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,1763,37,0,0,0
239,01/08/2019,NJS05,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,5141,112,0,0,0
240,01/08/2019,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,32
241,01/08/2019,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),4275,14,0,0,0
242,01/08/2019,C82009,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,497,0,0,0,0
243,01/08/2019,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,6000,877,119,0,1749
244,01/08/2019,Y02615,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,5864,0,0,0,0
245,01/08/2019,Y02533,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,328,0,0,0,0
246,01/08/2019,DT301,NHS ENGLAND EAST OF ENGLAND (EAST),HERTS URGENT CARE (ASCOTS LANE),2050,2,0,0,0
247,01/08/2019,Y02532,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,1718,0,0,0,0
248,01/08/2019,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,1724,0,0,0,0
249,01/08/2019,NQT5F,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,1913,56,0,0,0
250,01/08/2019,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,14430,3745,256,0,5517
251,01/08/2019,C82038,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,398,0,0,0,0
252,01/08/2019,NMH01,NHS ENGLAND EAST OF ENGLAND (EAST),NORWICH PRACTICES LTD,5256,0,0,0,0
253,01/08/2019,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,1962,13,0,0,0
254,01/08/2019,Y03645,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,451,0,0,0,0
255,01/08/2019,M85813,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WIC,3232,0,0,0,0
256,01/08/2019,Y03007,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,2306,0,0,0,0
257,01/08/2019,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,822,0,0,0,0
258,01/08/2019,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,7473,33,0,0,0
259,01/08/2019,C82010,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,278,0,0,0,0
260,01/08/2019,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,4809,2,0,0,0
261,01/08/2019,RBQ,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,199
262,01/08/2019,8J094,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BADGER LTD,3436,0,0,0,0
263,01/08/2019,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,755,3,0,0,0
264,01/08/2019,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,32
265,01/08/2019,Y02428,NHS ENGLAND EAST OF ENGLAND (EAST),PUTNOE MEDICAL CENTRE WALK IN CENTRE,1697,0,0,0,0
266,01/08/2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5095,204,2,0,2046
267,01/08/2019,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,3354,0,0,0,0
268,01/08/2019,Y01069,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,3322,0,0,0,0
269,01/08/2019,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3945,69,0,0,824
270,01/08/2019,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,822,0,0,0,196
271,01/08/2019,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,4436,9,0,0,0
272,01/08/2019,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,14974,3387,895,0,4473
273,01/08/2019,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,130
274,01/08/2019,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8719,762,16,0,2944
275,01/08/2019,Y01231,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,2845,10,0,0,0
276,01/08/2019,R1D,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,2941,0,0,0,14
277,01/08/2019,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,2958,31,0,0,0
278,01/08/2019,RJR,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6648,696,290,0,2648
279,01/08/2019,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,6888,0,0,0,0
280,01/08/2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,3109,249,0,0,0
281,01/08/2019,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,21144,1839,458,0,3831
282,01/08/2019,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,1932,0,0,0,127
283,01/08/2019,RFS,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,8269,1813,362,0,2998
284,01/08/2019,RY4,NHS ENGLAND EAST OF ENGLAND (EAST),HERTFORDSHIRE COMMUNITY NHS TRUST,991,1,0,0,0
285,01/08/2019,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,3027,35,0,0,0
286,01/08/2019,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,665,0,0,0,0
287,01/08/2019,RVY,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,10172,1263,259,0,2783
288,01/08/2019,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,10741,2225,202,0,3167
289,01/08/2019,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),GOOLE & DISTRICT HOSPITAL,1640,0,0,0,0
290,01/08/2019,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,173,0,0,0,0
291,01/08/2019,AQN04,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PHL LYMINGTON UTC,3211,67,0,0,0
292,01/08/2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,9468,886,436,0,3294
293,01/08/2019,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,6761,49,0,0,16
294,01/08/2019,RY8,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,7296,3,0,0,0
295,01/08/2019,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,1099,0,0,0,0
296,01/08/2019,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,441,0,0,0,0
297,01/08/2019,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13101,1130,136,0,4186
298,01/08/2019,RNA,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,14569,2519,690,0,3425
299,01/08/2019,NNJ12,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH,596,1,0,0,0
300,01/08/2019,NNJ15,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM,471,0,0,0,0
301,01/08/2019,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,8646,1900,103,0,3159
302,01/08/2019,RDU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",FRIMLEY HEALTH NHS FOUNDATION TRUST,19675,0,247,0,6850
303,01/08/2019,RTX,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,10640,1595,100,2,3048
304,01/08/2019,NNJ14,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OADBY,2805,0,0,0,0
305,01/08/2019,NNJ13,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MELTON MOWBRAY,483,0,0,0,0
306,01/08/2019,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11432,2512,249,0,4308
307,01/08/2019,Y02676,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON STATION HEALTH CENTRE,2251,0,0,0,0
308,01/08/2019,RXK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,17657,3254,630,0,4121
309,01/08/2019,RWP,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,17470,3850,1222,50,4054
310,01/08/2019,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11248,2258,1130,3,4029
311,01/08/2019,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,17625,124,0,0,0
312,01/08/2019,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,320
313,01/08/2019,RLT,NHS ENGLAND MIDLANDS (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,7876,1346,296,1,1506
314,01/08/2019,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,3784,0,0,0,0
315,01/08/2019,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,10740,737,79,0,2026
316,01/08/2019,RTE,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13267,1571,337,0,4631
317,01/08/2019,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,5995,701,62,0,2458
318,01/08/2019,RY7,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,5138,11,0,0,0
319,01/08/2019,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,18881,2784,645,23,2124
320,01/08/2019,AC008,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,997,1,0,0,0
321,01/08/2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,4672,15,0,0,0
322,01/08/2019,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,3330,119,0,0,0
323,01/08/2019,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,20566,2387,261,1,3707
